,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
104,[0.68413396 0.73239902 0.30008461 0.9542293 ],True,local,0.17165519424414874,0.17172,[0.08161363 0.03619102 0.40094974 0.12418631],0.05,[0.00222134 0.00030212],False,model1_4_dof_slack_0.05
105,[0.72091398 0.69670374 0.2391637  0.942984  ],True,local,0.16593917409828088,0.16572,[0.08179508 0.03615055 0.40761747 0.1254492 ],0.05,[ 0.00255327 -0.02715978],False,model1_4_dof_slack_0.05
106,[0.70748102 0.70762169 0.24787444 0.96949973],True,local,0.17147518258191985,0.17164,[0.08161503 0.03624471 0.40181478 0.12458064],0.05,[0.00062872 0.0006855 ],False,model1_4_dof_slack_0.05
107,[0.67503988 0.73919937 0.20500187 0.9797616 ],True,local,0.17177045151589526,0.17207,[0.08177837 0.03546045 0.38836159 0.12325604],0.05,[0.00104672 0.0009788 ],False,model1_4_dof_slack_0.05
108,[0.74677559 0.73026576 0.24204379 0.98972809],True,local,0.18448615056376494,0.1849,[0.08104807 0.03763581 0.40472494 0.12566954],0.05,[0.04449119 0.01889494],False,model1_4_dof_slack_0.05
109,[0.68167539 0.7325248  0.2139569  0.97746873],True,local,0.17159200711791134,0.17192,[0.08174288 0.03560907 0.39126006 0.12350093],0.05,[0.00063676 0.00061115],False,model1_4_dof_slack_0.05
110,[0.67443674 0.7384266  0.1874637  0.98265957],True,local,0.17145104765998107,0.17133,[0.08181593 0.03534865 0.38680558 0.12315956],0.05,[6.93783199e-05 3.81164065e-04],False,model1_4_dof_slack_0.05
111,[0.6834718  0.73013327 0.1478753  0.98983692],True,local,0.1715812011985551,0.17142,[0.0818172  0.03534724 0.38648607 0.12323282],0.05,[0.00011414 0.00082178],False,model1_4_dof_slack_0.05
112,[0.68827774 0.75970708 0.18056024 0.94014004],True,local,0.16781813459277226,0.16818,[0.08188771 0.03537015 0.39245678 0.12393729],0.05,[ 0.02512491 -0.04267806],False,model1_4_dof_slack_0.05
113,[0.68741924 0.72641766 0.14145353 0.99104433],True,local,0.1716421732383142,0.17156,[0.08180325 0.03539563 0.38725004 0.12331718],0.05,[0.00011391 0.00108839],False,model1_4_dof_slack_0.05
114,[0.69773352 0.77804923 0.19677053 1.        ],True,local,0.18498672194761348,0.18545,[0.08125596 0.0365543  0.38719502 0.12374388],0.05,[0.04508022 0.01917547],False,model1_4_dof_slack_0.05
115,[0.68860986 0.72531954 0.14208711 0.99092352],True,local,0.171640580215115,0.17144,[0.08179708 0.03541835 0.38765963 0.12335514],0.05,[0.00013598 0.00105852],False,model1_4_dof_slack_0.05
116,[0.63201323 0.76387601 0.19008898 0.97590083],True,local,0.16822855461785344,0.16832,[0.08214079 0.03448534 0.37539752 0.12222377],0.05,[-0.00856303 -0.00575845],True,model1_4_dof_slack_0.05
117,[0.68150834 0.73186688 0.13920362 0.99148721],True,local,0.17165020699526984,0.17178,[0.0818339  0.0352867  0.38526018 0.12313833],0.05,[4.13722318e-05 1.21152931e-03],False,model1_4_dof_slack_0.05
118,[0.68205568 0.73136832 0.16505898 0.98655328],True,local,0.1714401787950629,0.17126,[0.08180891 0.03538125 0.38735412 0.12327248],0.05,[4.97795791e-05 2.65882191e-04],False,model1_4_dof_slack_0.05
119,[0.69355397 0.72057725 0.13380575 0.9915109 ],True,local,0.17152231853250074,0.17141,[0.08178636 0.03546956 0.38873019 0.12347356],0.05,[0.00012433 0.0004988 ],False,model1_4_dof_slack_0.05
120,[0.69704113 0.73147948 0.17131642 0.9935367 ],True,local,0.17531845577550279,0.17544,[0.08160697 0.03588237 0.39022718 0.12367148],0.05,[0.0104101  0.00819864],False,model1_4_dof_slack_0.05
121,[0.68776685 0.72597424 0.14939844 0.98890571],True,local,0.17141617439562687,0.17116,[0.08180074 0.03541772 0.38800717 0.12337038],0.05,[3.09165290e-05 1.27189116e-04],False,model1_4_dof_slack_0.05
122,[0.69398345 0.72004748 0.12616519 0.99228859],True,local,0.1714597261918385,0.17148,[0.08179349 0.03544897 0.38844797 0.12345686],0.05,[4.06998222e-05 2.77109202e-04],False,model1_4_dof_slack_0.05
123,[0.6845073  0.71637323 0.15043704 0.98166918],True,local,0.16796991834139471,0.16755,[0.08192722 0.03517309 0.38898061 0.12335119],0.05,[-0.00917163 -0.00687077],True,model1_4_dof_slack_0.05
124,[0.69009417 0.72372868 0.13744121 0.99058374],True,local,0.17140491943037403,0.17126,[0.08180256 0.03541507 0.38795304 0.12338821],0.05,[6.57885561e-06 7.31151093e-05],False,model1_4_dof_slack_0.05
125,[0.69567001 0.71840039 0.12167547 0.99269579],True,local,0.17142587929380224,0.17154,[0.08179086 0.03546278 0.38873448 0.12349176],0.05,[2.79385967e-05 1.24916723e-04],False,model1_4_dof_slack_0.05
126,[0.69607429 0.72123639 0.1402173  0.99001809],True,local,0.17186231581112862,0.17183,[0.08175794 0.03555486 0.38970893 0.12358187],0.05,[ 0.00234791 -0.00010165],False,model1_4_dof_slack_0.05
127,[0.69311335 0.72083762 0.13178228 0.99129283],True,local,0.17139454028544227,0.17136,[0.08179447 0.03544819 0.38854396 0.12345605],0.05,[6.49210227e-06 1.40222394e-05],False,model1_4_dof_slack_0.05
128,[0.69502088 0.71899486 0.12222269 0.99254971],True,local,0.17140380632590507,0.1715,[0.08179407 0.03545187 0.38857678 0.12347467],0.05,[3.81564546e-06 4.66566158e-05],False,model1_4_dof_slack_0.05
129,[0.69214833 0.72008398 0.13065231 0.98442086],True,local,0.16965328557905787,0.1696,[0.08185729 0.03533214 0.38914379 0.12348741],0.05,[-0.0012056 -0.0069469],True,model1_4_dof_slack_0.05
130,[0.69478207 0.71922378 0.12515954 0.992159  ],True,local,0.17139752832993038,0.17138,[0.08179279 0.03545638 0.38867122 0.1234796 ],0.05,[2.48432719e-06 2.21982585e-05],False,model1_4_dof_slack_0.05
131,[0.68937338 0.7150789  0.13265893 0.99273548],True,local,0.17029896909805906,0.17019,[0.08184637 0.03532331 0.38804153 0.12334138],0.05,[-0.00673595  0.00155984],False,model1_4_dof_slack_0.05
132,[0.69408524 0.71989314 0.12490106 0.99219406],True,local,0.17139764151870437,0.17143,[0.08179619 0.0354434  0.38844175 0.12345708],0.05,[2.29516771e-07 2.46590539e-05],False,model1_4_dof_slack_0.05
133,[0.69048144 0.71947232 0.13748729 0.98834972],True,local,0.17033888189690818,0.17013,[0.08183563 0.03536255 0.38866309 0.12342346],0.05,[-0.0028014  -0.00213331],True,model1_4_dof_slack_0.05
134,[0.69373327 0.72023183 0.12482399 0.99220435],True,local,0.171397698239312,0.17146,[0.08179786 0.03543701 0.38832876 0.12344598],0.05,[-1.30241057e-07  2.52508769e-05],False,model1_4_dof_slack_0.05
135,[0.69406548 0.72237367 0.13752811 0.9949968 ],True,local,0.17271533113843854,0.17266,[0.08174123 0.03555685 0.38845689 0.12346738],0.05,[0.00177374 0.00445637],False,model1_4_dof_slack_0.05
136,[0.6940085  0.71996769 0.1248811  0.99219598],True,local,0.17139767725166807,0.17142,[0.08179655 0.03544199 0.38841697 0.12345465],0.05,[6.37351935e-07 2.40798598e-05],False,model1_4_dof_slack_0.05
137,[0.6931046  0.72083687 0.12827576 0.99174477],True,local,0.17139261342910353,0.17141,[0.0817978  0.03543661 0.38833586 0.12344119],0.05,[-1.07368836e-07  6.18249815e-06],True,model1_4_dof_slack_0.05
138,[0.69608783 0.71796846 0.12549236 0.99209869],True,local,0.17139480042889463,0.17133,[0.0817867  0.03548015 0.3890932  0.12352161],0.05,[8.48563665e-06 4.07585379e-06],True,model1_4_dof_slack_0.05
139,[0.69623195 0.71781678 0.12053574 0.99272168],True,local,0.17139619245872278,0.17147,[0.08179028 0.03546757 0.38886146 0.12350561],0.05,[-6.72339904e-08  1.25985682e-05],False,model1_4_dof_slack_0.05
140,[0.69621778 0.71616497 0.12691988 0.99112775],True,local,0.1709722142276501,0.1709,[0.08179879 0.03546338 0.3894465  0.12354105],0.05,[-0.00119498 -0.00077887],True,model1_4_dof_slack_0.05
141,[0.69590021 0.71813859 0.12302438 0.9924068 ],True,local,0.17139351260119226,0.17143,[0.08178974 0.03546916 0.38889782 0.12350558],0.05,[6.80071178e-08 3.12352316e-06],True,model1_4_dof_slack_0.05
142,[0.6955024  0.71852395 0.11955865 0.99283332],True,local,0.17139502742987747,0.17149,[0.08179446 0.03545179 0.38858408 0.12347907],0.05,[1.24548562e-07 6.13437580e-06],True,model1_4_dof_slack_0.05
143,[0.69524511 0.71755349 0.12284013 0.99088379],True,local,0.17088049897901936,0.17091,[0.08180975 0.03542875 0.38896886 0.12349996],0.05,[-0.00087599 -0.00153098],True,model1_4_dof_slack_0.05
144,[0.69609999 0.71794489 0.12129154 0.99261847],True,local,0.17139369468246843,0.17148,[0.08179031 0.03546739 0.38886356 0.1235047 ],0.05,[3.22187493e-08 1.53213054e-06],True,model1_4_dof_slack_0.05
145,[0.69706918 0.71700513 0.11920272 0.99287217],True,local,0.17139446005982886,0.17149,[0.08178769 0.03547819 0.38904787 0.12352641],0.05,[9.02398758e-07 2.22096480e-06],True,model1_4_dof_slack_0.05
146,[0.69934525 0.71479089 0.117659   0.99305541],True,local,0.17139511094622828,0.17154,[0.08177881 0.03551373 0.38966409 0.12359195],0.05,[4.90129696e-06 1.34568180e-06],True,model1_4_dof_slack_0.05
147,[0.69607941 0.71601668 0.11930706 0.99394801],True,local,0.1713293296823372,0.17138,[0.08179415 0.03545703 0.38878268 0.123489  ],0.05,[-0.00139776  0.00108283],False,model1_4_dof_slack_0.05
148,[0.69709328 0.71698045 0.11744763 0.99308066],True,local,0.1713945754115683,0.17144,[0.08178903 0.03547343 0.38896136 0.12352007],0.05,[6.08965445e-09 1.56708798e-06],True,model1_4_dof_slack_0.05
149,[0.69748568 0.71659893 0.11502497 0.99336559],True,local,0.17139535304494058,0.17148,[0.08178923 0.03547334 0.38895428 0.12352261],0.05,[1.44660101e-07 2.97062180e-06],True,model1_4_dof_slack_0.05
150,[0.69746788 0.71734086 0.11755204 0.99392852],True,local,0.17168688415305902,0.17177,[0.08177763 0.03549649 0.38892117 0.12352351],0.05,[0.00051954 0.00085583],False,model1_4_dof_slack_0.05
151,[0.69692577 0.7171433  0.11648185 0.99319329],True,local,0.17139456698618089,0.17149,[0.08179059 0.03546767 0.38885862 0.12351096],0.05,[2.08808233e-08 4.69457670e-07],True,model1_4_dof_slack_0.05
152,[0.69672054 0.71734271 0.11510626 0.99335415],True,local,0.1713949660851916,0.17149,[0.08179263 0.03546011 0.38872288 0.12349904],0.05,[4.09202891e-08 9.59072789e-07],True,model1_4_dof_slack_0.05
153,[0.69636246 0.71769044 0.11318231 0.99357612],True,local,0.17139551183216056,0.1715,[0.0817958  0.03544836 0.38851219 0.12348026],0.05,[1.24495367e-07 1.87563128e-06],True,model1_4_dof_slack_0.05
154,[0.6969866  0.71761822 0.11521274 0.99427174],True,local,0.17167329477401524,0.17177,[0.08178217 0.03548044 0.38865699 0.12349881],0.05,[0.00038304 0.00092471],False,model1_4_dof_slack_0.05
155,[0.69652052 0.71753693 0.11415219 0.99346374],True,local,0.17139505616476539,0.1715,[0.08179431 0.03545387 0.38861143 0.12348903],0.05,[3.89257239e-08 4.61121444e-07],True,model1_4_dof_slack_0.05
156,[0.69631313 0.71773819 0.11277681 0.99362131],True,local,0.17139535514938303,0.17145,[0.08179636 0.03544634 0.38847616 0.12347713],0.05,[4.18023542e-08 9.58221091e-07],True,model1_4_dof_slack_0.05
157,[0.6972349  0.71810509 0.11265238 0.99360554],True,local,0.17158079553177458,0.17161,[0.08178619 0.03547265 0.38865324 0.12350368],0.05,[ 9.05298194e-04 -2.87326723e-05],False,model1_4_dof_slack_0.05
158,[0.69572963 0.71830421 0.11219805 0.99368604],True,local,0.17139523425385822,0.17148,[0.08179951 0.03543448 0.38826601 0.1234568 ],0.05,[3.30061646e-07 1.71912741e-07],True,model1_4_dof_slack_0.05
159,[0.69656254 0.71749702 0.111394   0.99377665],True,local,0.17139555085761904,0.17143,[0.08179633 0.03544685 0.38848252 0.12347944],0.05,[6.73099037e-07 3.30160045e-07],True,model1_4_dof_slack_0.05
160,[0.69737566 0.71670669 0.11055412 0.99387046],True,local,0.1713956857138242,0.17143,[0.0817933  0.03545881 0.38869124 0.12350148],0.05,[6.42511002e-07 3.54509844e-07],True,model1_4_dof_slack_0.05
161,[0.69749746 0.71658727 0.10857358 0.99409041],True,local,0.17139623319364217,0.1715,[0.08179427 0.03545554 0.38862979 0.12349757],0.05,[1.48484617e-08 1.98536699e-06],True,model1_4_dof_slack_0.05
162,[0.6980158  0.71736514 0.11051017 0.9934771 ],True,local,0.1715057149447477,0.17155,[0.08178683 0.0354763  0.38882722 0.12352281],0.05,[ 0.00091897 -0.00039546],False,model1_4_dof_slack_0.05
163,[0.69736457 0.71671658 0.10956032 0.99398065],True,local,0.17139578107844386,0.17149,[0.08179412 0.03545588 0.38863801 0.12349726],0.05,[1.66819247e-10 4.99837160e-07],True,model1_4_dof_slack_0.05
164,[0.69746455 0.7166193  0.10816142 0.99413437],True,local,0.17139608032712778,0.17149,[0.08179475 0.03545383 0.38859935 0.12349495],0.05,[9.78536432e-09 1.02090763e-06],True,model1_4_dof_slack_0.05
165,[0.69774573 0.71710705 0.10965238 0.99481358],True,local,0.17169026434803053,0.17173,[0.08178263 0.03547913 0.38859816 0.123501  ],0.05,[0.00054566 0.0008385 ],False,model1_4_dof_slack_0.05
166,[0.69770399 0.71638633 0.10868481 0.99407665],True,local,0.17139593182391072,0.17147,[0.08179326 0.03545946 0.3886993  0.12350447],0.05,[1.12226507e-07 3.87813586e-07],True,model1_4_dof_slack_0.05
167,[0.6980702  0.71602951 0.10737403 0.99421957],True,local,0.1713961937832099,0.17141,[0.0817926  0.03546236 0.38874779 0.12351088],0.05,[1.30753784e-07 8.69271972e-07],True,model1_4_dof_slack_0.05
168,[0.69827393 0.71565003 0.10904376 0.99414136],True,local,0.1713904349441926,0.17145,[0.08179059 0.03547012 0.38889578 0.12352314],0.05,[-0.00012928  0.00010379],False,model1_4_dof_slack_0.05
169,[0.69788473 0.71621015 0.10772288 0.99418143],True,local,0.17139602468277298,0.17142,[0.08179318 0.03546003 0.38870766 0.12350641],0.05,[3.15875159e-08 4.68366637e-07],True,model1_4_dof_slack_0.05
170,[0.69792659 0.7161693  0.10659284 0.9943034 ],True,local,0.17139617938142607,0.17148,[0.08179385 0.03545774 0.38866532 0.12350336],0.05,[8.40268715e-10 6.46673078e-07],True,model1_4_dof_slack_0.05
171,[0.6976383  0.71645025 0.10568259 0.99440034],True,local,0.17139628357687212,0.17148,[0.08179585 0.03545025 0.38853205 0.12349085],0.05,[8.13243757e-08 4.18760881e-07],True,model1_4_dof_slack_0.05
172,[0.69768504 0.71640463 0.10427775 0.99454922],True,local,0.17139649970791018,0.17148,[0.08179669 0.03544738 0.38847899 0.12348694],0.05,[3.51536609e-09 9.96865724e-07],True,model1_4_dof_slack_0.05
173,[0.69831393 0.7171758  0.10569493 0.99453051],True,local,0.1716341536364107,0.17171,[0.08178495 0.03547553 0.38861156 0.12350861],0.05,[0.00099125 0.00013117],False,model1_4_dof_slack_0.05
174,[0.69736864 0.71671272 0.10476124 0.99449783],True,local,0.17139635825347477,0.17154,[0.08179777 0.03544307 0.38840423 0.12347891],0.05,[7.35729875e-08 4.26558479e-07],True,model1_4_dof_slack_0.05
175,[0.69746063 0.71662311 0.10336058 0.99464495],True,local,0.17139648569014684,0.17151,[0.08179841 0.03544104 0.38836589 0.12347645],0.05,[8.09539814e-09 9.91971160e-07],True,model1_4_dof_slack_0.05
176,[0.69726044 0.71660184 0.10465765 0.99351535],True,local,0.17115262711578427,0.17127,[0.08180636 0.03542751 0.38850062 0.12348403],0.05,[-0.00015486 -0.0009875 ],True,model1_4_dof_slack_0.05
177,[0.69665362 0.71740834 0.10469186 0.99450471],True,local,0.17139619030717312,0.1715,[0.08180112 0.03543033 0.38817935 0.12345639],0.05,[4.97448628e-07 2.61381790e-09],True,model1_4_dof_slack_0.05
178,[0.69669699 0.7163837  0.10409785 0.99447461],True,local,0.1712274500506508,0.17135,[0.0818069  0.03542004 0.38825668 0.12345788],0.05,[-7.04095119e-04 -9.19504167e-05],True,model1_4_dof_slack_0.05
179,[0.69752904 0.71655655 0.10403417 0.99457399],True,local,0.1713963903016873,0.1715,[0.08179759 0.03544399 0.38841917 0.12348115],0.05,[2.50190613e-08 2.67292434e-07],True,model1_4_dof_slack_0.05
180,[0.69776159 0.71633014 0.10266514 0.99471693],True,local,0.17139659242749383,0.17155,[0.08179755 0.03544453 0.38842629 0.12348322],0.05,[5.27936823e-08 9.47169705e-07],True,model1_4_dof_slack_0.05
181,[0.69720101 0.71687583 0.10314989 0.99466622],True,local,0.17139644001145274,0.17151,[0.08179975 0.03543592 0.38827553 0.12346756],0.05,[1.04817353e-07 3.95159044e-07],True,model1_4_dof_slack_0.05
182,[0.96193291 0.51197827 1.         0.30901699],True,local,0.15818451920290144,0.15377,[0.09158076 0.05417164 0.45225207 0.20082831],0.05,[0.08969568 0.0466573 ],False,model1_4_dof_slack_0.05
183,[0.73096645 0.50598914 0.75       0.6545085 ],True,local,0.13692943250013512,0.13582,[0.08499024 0.04136649 0.4713995  0.14329446],0.05,[-0.11099102 -0.00456975],True,model1_4_dof_slack_0.05
184,[1.         0.32037175 1.         0.19460145],True,local,0.13141651782183508,0.12657,[0.0974323  0.0551497  0.43598382 0.2231082 ],0.05,[0.05006574 0.01875891],False,model1_4_dof_slack_0.05
185,[1.         0.16249703 1.         0.10369016],True,local,0.11026093406644812,0.10568,[0.10191934 0.05489283 0.42169095 0.23570944],0.05,[0.01311662 0.00536145],False,model1_4_dof_slack_0.05
186,[1.         0.07833503 1.         0.05237764],True,local,0.10227362881382139,0.09785,[0.10369494 0.05462133 0.41542869 0.23928361],0.05,[0.0030635  0.00137077],False,model1_4_dof_slack_0.05
187,[1.         0.03949722 1.         0.02767707],True,local,0.10015195702377347,0.09581,[0.10417902 0.05451886 0.41360771 0.23995347],0.05,[0.00077971 0.00038294],False,model1_4_dof_slack_0.05
188,[1.         0.07908803 0.99165983 0.1107886 ],True,local,0.10418968780631149,0.0998,[0.10290786 0.0544238  0.41907134 0.23638125],0.05,[ 0.00312258 -0.00217069],False,model1_4_dof_slack_0.05
189,[0.97063188 0.03717731 0.97063188 0.05541954],True,local,0.0936576597532693,0.08987,[0.10310108 0.05240862 0.42353417 0.22840401],0.05,[-0.0286564  -0.02778728],True,model1_4_dof_slack_0.05
190,[1.00000000e+00 8.11383079e-02 1.00000000e+00 1.00000000e-09],False,local,0.10154796518723634,0.09725,[0.10385966 0.05459653 0.41483295 0.23964454],0.05,[0.00328631 0.        ],False,model1_4_dof_slack_0.05
191,[0.96979724 0.06731413 1.         0.05620798],True,local,0.09818629186194215,0.09374,[0.1032933  0.05348403 0.42001187 0.23338422],0.05,[-0.02786941  0.00157842],False,model1_4_dof_slack_0.05
192,[1.         0.0127214  1.         0.06990331],True,local,0.10106274242811644,0.09672,[0.10396996 0.05455729 0.41439114 0.23958121],0.05,[8.09137055e-05 2.44025872e-03],False,model1_4_dof_slack_0.05
193,[0.98489862 0.05340568 1.         0.04194252],True,local,0.09904802752254976,0.09483,[0.10375693 0.05399297 0.41676164 0.2366849 ],0.05,[-0.01365449  0.0008792 ],False,model1_4_dof_slack_0.05
194,[1.         0.01983895 1.         0.01383242],True,local,0.09956704872792536,0.09533,[0.10431452 0.05448846 0.41308378 0.24011849],0.05,[1.96772535e-04 9.56633178e-05],False,model1_4_dof_slack_0.05
195,[1.         0.00992993 1.         0.00691114],True,local,0.09941816364707966,0.09519,[0.10434912 0.05448064 0.41294915 0.24016019],0.05,[4.93005599e-05 2.38816323e-05],False,model1_4_dof_slack_0.05
196,[1.         0.00496621 1.         0.00345741],True,local,0.09938076093669597,0.09515,[0.10435779 0.0544787  0.41291556 0.24017125],0.05,[1.23315219e-05 5.97682608e-06],False,model1_4_dof_slack_0.05
197,[9.99968137e-01 9.03232865e-03 1.00000000e+00 1.00000000e-09],False,local,0.09939230762389732,0.09518,[0.10435369 0.05447844 0.4129349  0.24016196],0.05,[8.92927338e-06 0.00000000e+00],True,model1_4_dof_slack_0.05
198,[0.99719029 0.00804791 0.99719029 0.00842874],True,local,0.09872927386632425,0.09444,[0.10425733 0.05427335 0.41387272 0.2390591 ],0.05,[-0.00277724 -0.00277409],True,model1_4_dof_slack_0.05
199,[1.00000000e+00 9.19307107e-04 1.00000000e+00 9.25591161e-03],True,local,0.09939789019900266,0.09518,[0.10435375 0.0544795  0.41293134 0.24016519],0.05,[4.22562690e-07 4.28350324e-05],False,model1_4_dof_slack_0.05
200,[0.99832322 0.01034469 1.         0.00773061],True,local,0.09921902883809632,0.09495,[0.10431923 0.0544181  0.41323766 0.23981726],0.05,[-1.62319022e-03  2.98807475e-05],False,model1_4_dof_slack_0.05
201,[1.         0.00578594 1.         0.0104808 ],True,local,0.09941725800171977,0.0952,[0.10434929 0.05448044 0.41294837 0.24015846],0.05,[1.67383896e-05 5.49221075e-05],False,model1_4_dof_slack_0.05
202,[0.99859514 0.00650706 0.99859514 0.00594308],True,local,0.09905217089383982,0.09481,[0.10430812 0.05437582 0.4133923  0.23961561],0.05,[-0.00138366 -0.00138717],True,model1_4_dof_slack_0.05
203,[1.         0.00248327 1.         0.00172876],True,local,0.09937139185051382,0.09516,[0.10435995 0.05447823 0.4129073  0.24017437],0.05,[3.08331125e-06 1.49430763e-06],True,model1_4_dof_slack_0.05
204,[1.00000000e+00 1.24165612e-03 1.00000000e+00 8.64388111e-04],True,local,0.0993690278621644,0.09516,[0.10436048 0.05447813 0.41290532 0.24017532],0.05,[7.70854663e-07 3.73583333e-07],True,model1_4_dof_slack_0.05
205,[1.00000000e+00 6.20830693e-04 1.00000000e+00 4.32194941e-04],True,local,0.09936845756580363,0.09516,[0.1043606  0.0544781  0.41290486 0.24017564],0.05,[1.92715356e-07 9.33962293e-08],True,model1_4_dof_slack_0.05
206,[0.99986338 0.00141311 1.         0.00102686],True,local,0.0993525220766966,0.09513,[0.10435811 0.05447301 0.41292856 0.24014741],0.05,[-1.35622818e-04  5.27217367e-07],True,model1_4_dof_slack_0.05
