,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
207,[0.99975808 0.0012603  0.99975808 0.0011207 ],True,local,0.09931019364574986,0.09511,[0.10435243 0.05446029 0.41298553 0.24008027],0.05,[-0.00024112 -0.00024129],True,model1_4_dof_slack_0.05
208,[1.00000000e+00 4.94871588e-05 1.00000000e+00 1.25290595e-03],True,local,0.09936877011643089,0.09516,[0.10436052 0.05447812 0.4129052  0.24017555],0.05,[1.22448946e-09 7.84886357e-07],True,model1_4_dof_slack_0.05
209,[1.00000000e+00 1.52261137e-03 1.00000000e+00 1.00000000e-09],False,local,0.0993690412275989,0.09516,[0.10436048 0.05447813 0.41290533 0.24017539],0.05,[1.15917203e-06 0.00000000e+00],True,model1_4_dof_slack_0.05
210,[9.99996217e-01 1.61950613e-03 1.00000000e+00 3.80881670e-04],True,local,0.09936875188955158,0.09516,[0.10436038 0.054478   0.41290609 0.24017452],0.05,[-2.47156898e-06  7.25354207e-08],True,model1_4_dof_slack_0.05
211,[0.5 0.5 0.5 0.5],True,local,0.7503259809147699,0.75056,[0.0873164  0.02906029 0.46357002 0.13231133],0.1,[-0.29289322 -0.29289322],True,model1_4_dof_slack_0.1
212,[1.  0.5 0.5 0.5],True,local,0.6772329919834079,0.67934,[0.08721378 0.04352012 0.47534061 0.15856529],0.1,[ 0.11803399 -0.29289322],False,model1_4_dof_slack_0.1
213,[0.5 1.  0.5 0.5],True,local,0.8205041240754432,0.82002,[0.08266405 0.03363389 0.40645649 0.11884723],0.1,[ 0.11803399 -0.29289322],False,model1_4_dof_slack_0.1
214,[0.5 0.5 1.  0.5],True,local,0.6784896409875442,0.68011,[0.08711285 0.0430943  0.4765295  0.15388732],0.1,[-0.29289322  0.11803399],False,model1_4_dof_slack_0.1
215,[0.5 0.5 0.5 1. ],True,local,0.8210434113412742,0.82123,[0.08265966 0.03374391 0.40518999 0.1202353 ],0.1,[-0.29289322  0.11803399],False,model1_4_dof_slack_0.1
216,[1.00000003e-09 5.00000001e-01 5.00000001e-01 5.00000001e-01],False,local,0.8063158759862886,0.80602,[0.08846197 0.02269326 0.42460606 0.12395265],0.1,[-0.5        -0.29289322],True,model1_4_dof_slack_0.1
217,[5.00000001e-01 1.00000003e-09 5.00000001e-01 5.00000001e-01],False,local,0.6980323503057658,0.69934,[0.09038752 0.02706504 0.48437359 0.13305197],0.1,[-0.5        -0.29289322],True,model1_4_dof_slack_0.1
218,[5.00000001e-01 5.00000001e-01 1.00000003e-09 5.00000001e-01],False,local,0.8040511051874945,0.80403,[0.08851505 0.0230394  0.42400135 0.13089184],0.1,[-0.29289322 -0.5       ],True,model1_4_dof_slack_0.1
219,[5.00000001e-01 5.00000001e-01 5.00000001e-01 1.00000003e-09],False,local,0.6960537072280979,0.69751,[0.09049715 0.02720893 0.48390215 0.13714269],0.1,[-0.29289322 -0.5       ],True,model1_4_dof_slack_0.1
220,[1.00000000e-09 8.00622350e-01 2.41487013e-01 8.04626391e-01],False,local,0.9341763441186774,0.93643,[0.08983591 0.02602941 0.20296034 0.16580154],0.1,[-0.19937765 -0.15991691],True,model1_4_dof_slack_0.1
221,[1.00000000e-09 9.55193214e-01 1.00000000e-09 1.00000000e+00],False,local,0.9911675889375783,1.0,[0.09475661 0.03324147 0.06043998 0.25498064],0.1,[-0.04480679  0.        ],True,model1_4_dof_slack_0.1
222,[4.97988306e-01 1.00000000e+00 1.00000000e-09 1.00000000e+00],False,local,0.8908696732562504,0.89105,[0.08313406 0.03415027 0.29781034 0.1280164 ],0.1,[0.11713578 0.        ],False,model1_4_dof_slack_0.1
223,[4.05308055e-03 4.55209642e-01 1.00000000e-09 1.00000000e+00],False,local,0.9995699567746935,1.0,[0.09722457 0.02755407 0.03268356 0.28865486],0.1,[-0.54477231  0.        ],True,model1_4_dof_slack_0.1
224,[4.85923788e-02 4.77930798e-01 1.00000000e-09 1.00000000e+00],False,local,0.9922709192586433,0.99886,[0.09621912 0.0273369  0.05398919 0.27188544],0.1,[-0.5196053  0.       ],True,model1_4_dof_slack_0.1
225,[0.02945216 0.43189686 0.02560665 0.97439335],True,local,0.9964633215101663,0.99972,[0.09689296 0.02661703 0.04261675 0.28294239],0.1,[-0.5671001  -0.02527024],True,model1_4_dof_slack_0.1
226,[5.79823574e-03 4.05240107e-01 1.00000000e-09 1.00000000e+00],False,local,0.9999312126382095,1.0,[0.09744642 0.0271997  0.02927411 0.29274632],0.1,[-0.59471841  0.        ],True,model1_4_dof_slack_0.1
227,[1.00000001e-09 3.55577468e-01 5.25992852e-05 1.00000000e+00],False,local,1.0,1.0,[0.09769026 0.02690563 0.02509747 0.29737319],0.1,[-6.44422532e-01  1.38334237e-09],True,model1_4_dof_slack_0.1
228,[0.00244814 0.35525538 0.04999159 1.        ],True,local,0.9935243781825152,0.99859,[0.09657527 0.02639937 0.05015776 0.27832199],0.1,[-0.64473619  0.0012488 ],False,model1_4_dof_slack_0.1
229,[1.00000000e-09 3.66493167e-01 1.00000000e-09 9.51206099e-01],False,local,1.0,1.0,[0.09820451 0.02610144 0.01606278 0.30590838],0.1,[-0.63350683 -0.0487939 ],True,model1_4_dof_slack_0.1
230,[1.00000000e-09 3.94823037e-01 1.00000000e-09 9.10006361e-01],False,local,1.0,1.0,[0.09855662 0.02556759 0.00935322 0.31168059],0.1,[-0.60517696 -0.08999364],True,model1_4_dof_slack_0.1
231,[1.00000000e-09 4.16482163e-01 1.00000000e-09 9.52255058e-01],False,local,1.0,1.0,[0.09793852 0.02644387 0.02085402 0.30075668],0.1,[-0.58351784 -0.04774494],True,model1_4_dof_slack_0.1
232,[4.96593094e-02 3.60669856e-01 1.00000000e-09 9.51411344e-01],False,local,0.995975057135542,0.9985,[0.09709092 0.02557996 0.04244067 0.28667348],0.1,[-0.63592749 -0.04858866],True,model1_4_dof_slack_0.1
233,[1.00000000e-09 3.92544994e-01 1.00000000e-09 9.93882818e-01],False,local,0.999999163567657,1.0,[0.09759229 0.02701738 0.02675203 0.29527965],0.1,[-0.60745501 -0.00611718],True,model1_4_dof_slack_0.1
234,[1.00000000e-09 3.21062853e-01 1.00000000e-09 9.30323414e-01],False,local,1.0,1.0,[0.09868769 0.02547632 0.00677054 0.31498089],0.1,[-0.67893715 -0.06967659],True,model1_4_dof_slack_0.1
235,[1.00000000e-09 3.30434332e-01 1.00000000e-09 9.85843657e-01],False,local,1.0,1.0,[0.09796021 0.02651295 0.0204378  0.3022306 ],0.1,[-0.66956567 -0.01415634],True,model1_4_dof_slack_0.1
236,[1.00000000e-09 3.41579885e-01 1.00000000e-09 9.53286576e-01],False,local,1.0,1.0,[0.09830049 0.02599363 0.01427071 0.30790537],0.1,[-0.65842011 -0.04671342],True,model1_4_dof_slack_0.1
237,[0.00446947 0.36649317 0.01167364 0.9512061 ],True,local,1.0,1.0,[0.09807043 0.02603894 0.01912375 0.30357602],0.1,[-0.63347958 -0.04872227],True,model1_4_dof_slack_0.1
238,[1.00000000e-09 3.70816711e-01 1.08806946e-02 9.46828032e-01],False,local,1.0,1.0,[0.09812245 0.02599621 0.01804521 0.30439687],0.1,[-0.62918329 -0.05310945],True,model1_4_dof_slack_0.1
239,[1.00000000e-09 3.73106656e-01 1.00000000e-09 9.53708451e-01],False,local,1.0,1.0,[0.09814185 0.02618558 0.01721277 0.30474524],0.1,[-0.62689334 -0.04629155],True,model1_4_dof_slack_0.1
240,[0.00471211 0.367638   0.0043351  0.94843259],True,local,1.0,1.0,[0.09819262 0.02604251 0.01647381 0.30569236],0.1,[-0.63233181 -0.0515575 ],True,model1_4_dof_slack_0.1
241,[1.00000000e-09 3.65140073e-01 1.00000000e-09 9.58146498e-01],False,local,1.0,1.0,[0.09812849 0.02621549 0.01745423 0.30462159],0.1,[-0.63485993 -0.0418535 ],True,model1_4_dof_slack_0.1
242,[1.00000000e-09 3.71237412e-01 4.09534055e-03 9.47931907e-01],False,local,1.0,1.0,[0.09819679 0.02606143 0.01629893 0.30570557],0.1,[-0.62876259 -0.05205925],True,model1_4_dof_slack_0.1
243,[1.00000000e-09 3.63959546e-01 1.00000000e-09 9.44604526e-01],False,local,1.0,1.0,[0.0982967  0.02597033 0.01434893 0.3075336 ],0.1,[-0.63604045 -0.05539547],True,model1_4_dof_slack_0.1
244,[6.31183334e-04 3.59785689e-01 1.00000000e-09 9.49058694e-01],False,local,1.0,1.0,[0.09826388 0.02602411 0.01496446 0.30702469],0.1,[-0.64021376 -0.05094131],True,model1_4_dof_slack_0.1
245,[1.00000000e-09 3.67942428e-01 1.00000000e-09 9.54430947e-01],False,local,1.0,1.0,[0.09815886 0.02616687 0.01690123 0.30510478],0.1,[-0.63205757 -0.04556905],True,model1_4_dof_slack_0.1
246,[1.76389509e-03 3.66601812e-01 1.00000000e-09 9.51162811e-01],False,local,1.0,1.0,[0.09820292 0.0261013  0.01610991 0.30588486],0.1,[-0.63339394 -0.04883719],True,model1_4_dof_slack_0.1
247,[9.41797584e-04 3.66677369e-01 1.00000000e-09 9.49721482e-01],False,local,1.0,1.0,[0.09822146 0.02607693 0.01575584 0.30620153],0.1,[-0.63332142 -0.05027852],True,model1_4_dof_slack_0.1
248,[3.74375029e-05 3.66732343e-01 9.64975779e-04 9.51105019e-01],True,local,1.0,1.0,[0.09820203 0.02609994 0.01611922 0.30586325],0.1,[-0.63326766 -0.04889449],True,model1_4_dof_slack_0.1
249,[1.         0.30901699 0.9938655  0.54926732],True,local,0.6288081201541788,0.63518,[0.09114999 0.05514682 0.44980364 0.20090349],0.1,[0.0466573  0.13554534],False,model1_4_dof_slack_0.1
250,[0.75       0.6545085  0.74693275 0.52463366],True,local,0.7123295783193938,0.7135,[0.08483921 0.0419398  0.47087849 0.14537419],0.1,[-0.00456975 -0.08723003],True,model1_4_dof_slack_0.1
251,[1.         0.20311689 1.         0.34640537],True,local,0.5813436302108321,0.58965,[0.0967258  0.05505885 0.43777987 0.21945963],0.1,[0.02041975 0.05829896],False,model1_4_dof_slack_0.1
252,[1.         0.10333863 1.         0.16231671],True,local,0.5385454029312472,0.54887,[0.10191898 0.05485807 0.42162344 0.23523724],0.1,[0.00532526 0.01308771],False,model1_4_dof_slack_0.1
253,[1.         0.05613292 1.         0.08372205],True,local,0.5246684948514576,0.53468,[0.10360214 0.05462962 0.41575084 0.23899982],0.1,[0.00157421 0.00349857],False,model1_4_dof_slack_0.1
254,[1.         0.02968982 1.         0.04208666],True,local,0.5201452873547606,0.53016,[0.10415329 0.0545221  0.41370223 0.23988746],0.1,[0.00044065 0.00088525],False,model1_4_dof_slack_0.1
255,[1.         0.12134341 1.         0.07944243],True,local,0.5305978487795527,0.5408,[0.10288082 0.0547656  0.41835773 0.23783512],0.1,[0.00733521 0.00315059],False,model1_4_dof_slack_0.1
256,[0.97059765 0.05734627 0.97059765 0.03961176],True,local,0.5230621830032659,0.53234,[0.10307158 0.05241666 0.42365635 0.22841736],0.1,[-0.02770971 -0.02859437],True,model1_4_dof_slack_0.1
257,[1.         0.01490133 1.         0.02095541],True,local,0.5188801659178177,0.52874,[0.10430834 0.05448924 0.41310692 0.2401029 ],0.1,[0.00011102 0.00021954],False,model1_4_dof_slack_0.1
258,[1.00000000e+00 1.00000000e-09 1.00000000e+00 6.86832878e-02],False,local,0.5214489066109355,0.53138,[0.10399402 0.05455324 0.41430289 0.239629  ],0.1,[0.         0.00235592],False,model1_4_dof_slack_0.1
259,[1.00000000e+00 6.02981482e-02 1.00000000e+00 1.00000000e-09],False,local,0.5207493772947931,0.53043,[0.10407878 0.05454621 0.41400014 0.23989583],0.1,[0.00181628 0.        ],False,model1_4_dof_slack_0.1
260,[0.97043034 0.04358974 1.         0.04928579],True,local,0.5219750454149675,0.53178,[0.10354695 0.05345447 0.41901514 0.23382328],0.1,[-0.02859118  0.00121381],False,model1_4_dof_slack_0.1
261,[0.98529883 0.0361238  0.98529883 0.03028359],True,local,0.5206200632686163,0.53016,[0.10371443 0.05343827 0.41834083 0.23424559],0.1,[-0.0140392  -0.01423589],True,model1_4_dof_slack_0.1
262,[1.         0.00745726 1.         0.0104905 ],True,local,0.5185607963001166,0.52838,[0.10434754 0.05448084 0.41295514 0.24015634],0.1,[2.78049644e-05 5.50237423e-05],False,model1_4_dof_slack_0.1
263,[1.         0.00372923 1.         0.00524681],True,local,0.5184804196344197,0.52831,[0.10435739 0.05447875 0.41291709 0.24017032],0.1,[6.95355538e-06 1.37643920e-05],False,model1_4_dof_slack_0.1
264,[1.         0.00949244 1.         0.0011498 ],True,local,0.5185124543675914,0.52832,[0.10435347 0.0544798  0.4129325  0.24016735],0.1,[4.50521888e-05 6.61025089e-07],False,model1_4_dof_slack_0.1
265,[0.99726646 0.00871401 0.99726646 0.00844172],True,local,0.518683612901576,0.52846,[0.10425894 0.05427917 0.41385114 0.23908792],0.1,[-0.00269547 -0.00269781],True,model1_4_dof_slack_0.1
266,[0.99684881 0.00797709 1.         0.00993996],True,local,0.5186386812188979,0.52843,[0.10429477 0.05436269 0.41348392 0.23951713],0.1,[-3.11926835e-03  4.94001834e-05],False,model1_4_dof_slack_0.1
267,[1.00000000e+00 1.00000000e-09 1.00000000e+00 1.12545384e-02],False,local,0.5185363923501121,0.52833,[0.10435051 0.05448019 0.41294394 0.24016087],0.1,[0.00000000e+00 6.33303119e-05],False,model1_4_dof_slack_0.1
268,[1.         0.01077008 1.         0.00459376],True,local,0.5185418243054929,0.52837,[0.10434987 0.05448056 0.41294639 0.24016225],0.1,[5.79956075e-05 1.05512722e-05],False,model1_4_dof_slack_0.1
269,[1.         0.00186469 1.         0.0026236 ],True,local,0.5184603760121844,0.52827,[0.10435985 0.05447825 0.4129077  0.24017415],0.1,[1.73852603e-06 3.44163426e-06],True,model1_4_dof_slack_0.1
270,[1.00000000e+00 9.32352066e-04 1.00000000e+00 1.31182513e-03],True,local,0.5184554434400678,0.52826,[0.10436045 0.05447813 0.41290543 0.24017527],0.1,[4.34640093e-07 8.60442215e-07],True,model1_4_dof_slack_0.1
271,[1.00000000e+00 4.66177146e-04 1.00000000e+00 6.55915668e-04],True,local,0.5184541583393586,0.52826,[0.1043606  0.05447811 0.41290489 0.24017563],0.1,[1.08660560e-07 2.15112659e-07],True,model1_4_dof_slack_0.1
272,[0.99971066 0.00116798 0.99971066 0.00123904],True,local,0.5184697771185525,0.52826,[0.10435085 0.05445679 0.41300125 0.24006165],0.1,[-0.00028866 -0.00028858],True,model1_4_dof_slack_0.1
273,[0.99974486 0.00107432 1.         0.00140762],True,local,0.5184621950696633,0.52831,[0.1043561  0.05446856 0.41294859 0.24012329],0.1,[-2.54567104e-04  9.90701717e-07],True,model1_4_dof_slack_0.1
274,[9.99855328e-01 8.17078591e-04 9.99855328e-01 9.47477238e-04],True,local,0.5184618369660016,0.52826,[0.10435574 0.05446745 0.41295301 0.24011866],0.1,[-0.00014434 -0.00014422],True,model1_4_dof_slack_0.1
275,[1.00000000e+00 1.28127991e-03 1.00000000e+00 7.65992764e-05],True,local,0.5184547553541459,0.52826,[0.10436053 0.05447812 0.41290514 0.24017548],0.1,[8.20838769e-07 2.93372450e-09],True,model1_4_dof_slack_0.1
276,[1.00000000e+00 1.00000000e-09 1.00000000e+00 1.54060759e-03],False,local,0.5184552137207575,0.52828,[0.10436047 0.05447813 0.41290545 0.24017544],0.1,[0.00000000e+00 1.18673517e-06],True,model1_4_dof_slack_0.1
277,[0.5 0.5 0.5 0.5],True,local,1.0,1.0,[0.0873164  0.02906029 0.46357002 0.13231133],0.2,[-0.29289322 -0.29289322],True,model1_4_dof_slack_0.2
278,[1.  0.5 0.5 0.5],True,local,0.9999966641509836,1.0,[0.08721378 0.04352012 0.47534061 0.15856529],0.2,[ 0.11803399 -0.29289322],False,model1_4_dof_slack_0.2
279,[0.5 1.  0.5 0.5],True,local,1.0,1.0,[0.08266405 0.03363389 0.40645649 0.11884723],0.2,[ 0.11803399 -0.29289322],False,model1_4_dof_slack_0.2
280,[0.5 0.5 1.  0.5],True,local,0.9999947354703024,1.0,[0.08711285 0.0430943  0.4765295  0.15388732],0.2,[-0.29289322  0.11803399],False,model1_4_dof_slack_0.2
281,[0.5 0.5 0.5 1. ],True,local,1.0,1.0,[0.08265966 0.03374391 0.40518999 0.1202353 ],0.2,[-0.29289322  0.11803399],False,model1_4_dof_slack_0.2
282,[1.00000003e-09 5.00000001e-01 5.00000001e-01 5.00000001e-01],False,local,1.0,1.0,[0.08846197 0.02269326 0.42460606 0.12395265],0.2,[-0.5        -0.29289322],True,model1_4_dof_slack_0.2
283,[5.00000001e-01 1.00000003e-09 5.00000001e-01 5.00000001e-01],False,local,1.0,1.0,[0.09038752 0.02706504 0.48437359 0.13305197],0.2,[-0.5        -0.29289322],True,model1_4_dof_slack_0.2
284,[5.00000001e-01 5.00000001e-01 1.00000003e-09 5.00000001e-01],False,local,1.0,1.0,[0.08851505 0.0230394  0.42400135 0.13089184],0.2,[-0.29289322 -0.5       ],True,model1_4_dof_slack_0.2
285,[5.00000001e-01 5.00000001e-01 5.00000001e-01 1.00000003e-09],False,local,1.0,1.0,[0.09049715 0.02720893 0.48390215 0.13714269],0.2,[-0.29289322 -0.5       ],True,model1_4_dof_slack_0.2
286,[0.25 0.5  0.25 0.5 ],True,local,1.0,1.0,[0.09015671 0.01937055 0.36004498 0.13453838],0.2,[-0.440983 -0.440983],True,model1_4_dof_slack_0.2
287,[0.49063676 0.5        0.25139057 0.5       ],True,local,1.0,1.0,[0.08811398 0.02446015 0.43793301 0.13072535],0.2,[-0.29948274 -0.44035974],True,model1_4_dof_slack_0.2
288,[0.625 0.5   0.5   0.5  ],True,local,1.0,1.0,[0.0870559  0.03212763 0.47157241 0.13647857],0.2,[-0.19960947 -0.29289322],True,model1_4_dof_slack_0.2
289,[0.4766667  0.5        0.37719708 0.5       ],True,local,1.0,1.0,[0.08776308 0.02604723 0.44953423 0.13023524],0.2,[-0.30919529 -0.37367928],True,model1_4_dof_slack_0.2
290,[0.5  0.55 0.5  0.5 ],True,local,1.0,1.0,[0.08683093 0.02941642 0.45916382 0.13127456],0.2,[-0.25669656 -0.29289322],True,model1_4_dof_slack_0.2
291,[0.47643146 0.5        0.45590324 0.5       ],True,local,1.0,1.0,[0.08750746 0.02757857 0.45766494 0.13096   ],0.2,[-0.30935759 -0.32335551],True,model1_4_dof_slack_0.2
292,[0.5  0.5  0.5  0.55],True,local,1.0,1.0,[0.08683134 0.0294116  0.45895513 0.13110778],0.2,[-0.29289322 -0.25669656],True,model1_4_dof_slack_0.2
293,[0.54876603 0.5        0.51103965 0.5       ],True,local,1.0,1.0,[0.08717912 0.03044129 0.46776471 0.13399148],0.2,[-0.25760916 -0.28504439],True,model1_4_dof_slack_0.2
294,[0.5  0.45 0.5  0.5 ],True,local,1.0,1.0,[0.08779179 0.02872263 0.46760538 0.13302789],0.2,[-0.3273188  -0.29289322],True,model1_4_dof_slack_0.2
295,[0.52846627 0.5        0.45889439 0.5       ],True,local,1.0,1.0,[0.08734706 0.0288701  0.46270904 0.1327384 ],0.2,[-0.27248601 -0.32133656],True,model1_4_dof_slack_0.2
296,[0.48506564 0.5        0.54771755 0.5       ],True,local,1.0,1.0,[0.08722921 0.02981038 0.46615363 0.13266153],0.2,[-0.30337336 -0.25838385],True,model1_4_dof_slack_0.2
297,[0.49292893 0.5        0.5        0.5       ],True,local,1.0,1.0,[0.08733412 0.02889959 0.4630213  0.13209437],0.2,[-0.29787541 -0.29289322],True,model1_4_dof_slack_0.2
298,[0.49976932 0.5        0.5070673  0.5       ],True,local,1.0,1.0,[0.0872987  0.02921019 0.46410208 0.13240787],0.2,[-0.29305632 -0.28787834],True,model1_4_dof_slack_0.2
299,[0.5        0.50707107 0.5        0.5       ],True,local,1.0,1.0,[0.08724822 0.02910952 0.46296913 0.13218285],0.2,[-0.28787566 -0.29289322],True,model1_4_dof_slack_0.2
300,[0.5   0.5   0.5   0.501],True,local,1.0,1.0,[0.08730677 0.02906708 0.46348169 0.13228877],0.2,[-0.29289322 -0.29218576],True,model1_4_dof_slack_0.2
301,[0.49970345 0.5        0.49904498 0.5       ],True,local,1.0,1.0,[0.08731962 0.02903267 0.46347216 0.13228844],0.2,[-0.29310288 -0.29356819],True,model1_4_dof_slack_0.2
302,[0.50090671 0.5        0.49957825 0.5       ],True,local,1.0,1.0,[0.08731525 0.0290718  0.46360671 0.13233325],0.2,[-0.29225179 -0.29319138],True,model1_4_dof_slack_0.2
303,[1.         0.73695559 1.         0.5       ],True,local,0.9999436488879446,1.0,[0.08587303 0.05650206 0.45222535 0.18846425],0.2,[0.24221719 0.11803399],False,model1_4_dof_slack_0.2
304,[1.  1.  1.  0.5],True,local,0.9999108358965834,1.0,[0.08183747 0.05784827 0.44804423 0.17738971],0.2,[0.41421356 0.11803399],False,model1_4_dof_slack_0.2
305,[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000058e-09],False,local,0.9999318425230894,1.0,[0.08392244 0.05710907 0.45019542 0.18334943],0.2,[0.41421356 0.        ],False,model1_4_dof_slack_0.2
306,[1. 1. 1. 1.],True,local,0.9998768547601912,1.0,[0.07728056 0.06025402 0.43595847 0.16604382],0.2,[0.41421356 0.41421356],False,model1_4_dof_slack_0.2
307,[0.75 0.75 0.75 1.  ],True,local,0.9999955091608235,1.0,[0.07923502 0.04588699 0.43818017 0.13477562],0.2,[0.06066017 0.25      ],False,model1_4_dof_slack_0.2
308,[1.   1.   1.   0.95],True,local,0.9998801650484261,1.0,[0.07777935 0.05994127 0.43767893 0.16724915],0.2,[0.41421356 0.37931142],False,model1_4_dof_slack_0.2
309,[0.97113249 0.97113249 1.         0.97113249],True,local,0.9998899439558963,1.0,[0.07776998 0.05906368 0.43835329 0.16454622],0.2,[0.37338873 0.39395061],False,model1_4_dof_slack_0.2
310,[0.97113249 1.         0.97113249 0.97113249],True,local,0.9998993968473325,1.0,[0.0773998  0.05847926 0.4376409  0.16157837],0.2,[0.39395061 0.37338873],False,model1_4_dof_slack_0.2
311,[1.   0.95 1.   1.  ],True,local,0.9998792363117156,1.0,[0.07778136 0.05992119 0.43756015 0.16696926],0.2,[0.37931142 0.41421356],False,model1_4_dof_slack_0.2
312,[0.97113249 0.97113249 0.97113249 1.        ],True,local,0.9998992792465484,1.0,[0.07740189 0.05846956 0.43756154 0.16143946],0.2,[0.37338873 0.39395061],False,model1_4_dof_slack_0.2
313,[0.99591752 0.99591752 1.         0.99591752],True,local,0.9998787164586062,1.0,[0.07734927 0.06008454 0.43629628 0.16582839],0.2,[0.40844006 0.41132976],False,model1_4_dof_slack_0.2
314,[1.         1.         1.         0.99292893],True,local,0.9998773069840952,1.0,[0.07735138 0.06020872 0.43620774 0.16621305],0.2,[0.41421356 0.40922243],False,model1_4_dof_slack_0.2
315,[0.99591752 0.99591752 0.99591752 1.        ],True,local,0.999880021244605,1.0,[0.07729581 0.05999966 0.43620396 0.16537856],0.2,[0.40844006 0.41132976],False,model1_4_dof_slack_0.2
316,[1.    0.999 1.    1.   ],True,local,0.9998769030757708,1.0,[0.07729063 0.06024722 0.43599135 0.16606253],0.2,[0.41350663 0.41421356],False,model1_4_dof_slack_0.2
317,[1.    1.    1.    0.999],True,local,0.9998769186790286,1.0,[0.07729058 0.0602476  0.43599384 0.16606773],0.2,[0.41421356 0.41350663],False,model1_4_dof_slack_0.2
318,[0.99942265 0.99942265 1.         0.99942265],True,local,0.9998771163184377,1.0,[0.07729026 0.06023003 0.43600622 0.16601329],0.2,[0.41339707 0.41380537],False,model1_4_dof_slack_0.2
